user_id,login_id,device_id  ,merchant_id,name,age,gender,account_created_date,location,avg_monthly_spend
USR00259,LOG00259,DEV00259,M00070,Rekha Bhargava,62,Female,21-08-2025,Ghaziabad,8846.33
USR00260,LOG00260,DEV00260,M00021,Meera Joshi,21,Female,26-08-2021,Kanpur,5537.52
USR00261,LOG00261,DEV00261,M00467,Akash Rastogi,22,Male,19-02-2022,Vijayawada,3872.9
USR00262,LOG00262,DEV00262,M00063,Ashwjeet Vora,82,Male,11-08-2022,Kota,7384.31
USR00263,LOG00263,DEV00263,M00440,Isha Solanki,43,Female,08-02-2020,Kolkata,5975.75
USR00264,LOG00264,DEV00264,M00172,Anjali Verma,84,Female,19-09-2020,Madurai,5779.91
USR00265,LOG00265,DEV00265,M00152,Aarav Bakode,47,Male,07-08-2021,Patna,4258.75
USR00266,LOG00266,DEV00266,M00402,Harsh Chopra,42,Male,14-07-2025,Mumbai,2768.91
USR00267,LOG00267,DEV00267,M00344,Siddharth Bhatt,20,Male,02-12-2020,Ludhiana,8734.6
USR00268,LOG00268,DEV00268,M00163,Tanvi Thakur,62,Female,10-04-2024,Agra,1627.89
USR00269,LOG00269,DEV00269,M00299,Rakesh Choudhary,88,Male,21-11-2020,Ghaziabad,5134.74
USR00270,LOG00270,DEV00270,M00315,Aditya Gandhi,56,Male,28-10-2025,Allahabad,1358.06
USR00271,LOG00271,DEV00271,M00168,Kartik Agarwal,57,Male,27-03-2023,Kalyan-Dombivli,9397.86
USR00272,LOG00272,DEV00272,M00400,Tanvi Desai,50,Female,07-11-2023,Nagpur,7210.49
USR00273,LOG00273,DEV00273,M00223,Anjali Chopra,29,Female,13-05-2024,Lucknow,1718.87
USR00274,LOG00274,DEV00274,M00040,Yash Ghosh,74,Male,06-04-2023,Rajkot,8928.79
USR00275,LOG00275,DEV00275,M00126,Aditya Gupta,55,Male,13-05-2020,Solapur,3829.42
USR00276,LOG00276,DEV00276,M00479,Rohan Malhotra,51,Male,06-11-2020,Bhopal,1293.47
USR00277,LOG00277,DEV00277,M00451,Vikas Verma,41,Male,12-12-2024,Meerut,1869.29
USR00278,LOG00278,DEV00278,M00498,Ritu Nair,88,Female,08-03-2021,Nagpur,4008.66
USR00279,LOG00279,DEV00279,M00172,Harsh Trivedi,57,Male,08-01-2024,Navi Mumbai,8896.09
USR00280,LOG00280,DEV00280,M00282,Manish Purohit,72,Male,06-05-2020,Vadodara,4729.96
USR00281,LOG00281,DEV00281,M00065,Rohan Roy,80,Male,01-07-2024,Gurgaon,1015.89
USR00282,LOG00282,DEV00282,M00449,Shreya Purohit,66,Female,26-11-2021,Bareilly,7071.51
USR00283,LOG00283,DEV00283,M00172,Asha Jain,86,Female,08-06-2021,Bangalore,2743.09
USR00284,LOG00284,DEV00284,M00358,Sakshi Chopra,36,Female,25-04-2023,Lucknow,9619.4
USR00285,LOG00285,DEV00285,M00311,Sakshi Dongare,23,Female,30-09-2023,Kanpur,3359.04
USR00286,LOG00286,DEV00286,M00314,Radhika Varma,84,Female,07-05-2021,Pune,2884.82
USR00287,LOG00287,DEV00287,M00296,Pooja Bhargava,67,Female,09-05-2022,Indore,6189.24
USR00288,LOG00288,DEV00288,M00444,Tarun Vora,72,Male,09-01-2023,Hyderabad,8224.41
USR00289,LOG00289,DEV00289,M00007,Sanya Mukherjee,62,Female,14-02-2022,Patna,3638.38
USR00290,LOG00290,DEV00290,M00179,Tanya Verma,45,Female,24-01-2022,Vijayawada,7920.14
USR00291,LOG00291,DEV00291,M00172,Siddharth Dey,74,Male,28-01-2025,Salem,9204.91
USR00292,LOG00292,DEV00292,M00135,Ritu Gupta,27,Female,27-11-2023,Aligarh,8387.93
USR00293,LOG00293,DEV00293,M00482,Asha Desai,51,Female,11-09-2021,Madurai,7251.85
USR00294,LOG00294,DEV00294,M00402,Sanjay Jain,54,Male,24-03-2022,Coimbatore,1400.54
USR00295,LOG00295,DEV00295,M00017,Akash Bose,51,Male,21-06-2024,Patna,6749.07
USR00296,LOG00296,DEV00296,M00061,Aditya Joshi,72,Male,10-12-2021,Mumbai,4461.71
USR00297,LOG00297,DEV00297,M00352,Neha Mehta,32,Female,06-11-2022,Lucknow,5241.44
USR00298,LOG00298,DEV00298,M00130,Riya Banerjee,33,Female,07-07-2024,Ludhiana,3279.73
USR00299,LOG00299,DEV00299,M00334,Arjun Tiwari,55,Male,03-03-2024,Ludhiana,8640.68
USR00300,LOG00300,DEV00300,M00424,Shalini Bose,85,Female,29-08-2024,Bhopal,9157.03
USR00301,LOG00301,DEV00301,M00444,Kiran Das,25,Female,24-08-2025,Indore,5791.76
USR00302,LOG00302,DEV00302,M00474,Madhuri Khawshi,57,Female,09-04-2024,Chandigarh,9141.68
USR00303,LOG00303,DEV00303,M00315,Anand Bose,27,Male,15-04-2021,Jaipur,4174.16
USR00304,LOG00304,DEV00304,M00130,Nitin Saxena,25,Male,10-09-2025,Gwalior,3969.3
USR00305,LOG00305,DEV00305,M00446,Meera Trivedi,34,Female,01-03-2024,Pimpri-Chinchwad,5161.39
USR00306,LOG00306,DEV00306,M00354,Sanjay Ghosh,80,Male,10-05-2021,Rajkot,9991.95
USR00307,LOG00307,DEV00307,M00376,Madhuri Purohit,69,Female,21-07-2020,Bhubaneswar,5755.56
USR00308,LOG00308,DEV00308,M00191,Tanya Khandelwal,84,Female,11-10-2024,Tiruchirappalli,1584.5
USR00309,LOG00309,DEV00309,M00242,Meera Mukherjee,66,Female,17-12-2023,Pimpri-Chinchwad,4285.32
USR00310,LOG00310,DEV00310,M00079,Raj Bhargava,44,Male,19-03-2022,Moradabad,555.29
USR00311,LOG00311,DEV00311,M00231,Varun Ghosh,23,Male,04-02-2024,Rajkot,895.01
USR00312,LOG00312,DEV00312,M00350,Radhika Desai,85,Female,11-08-2025,Ludhiana,5215.52
USR00313,LOG00313,DEV00313,M00279,Jaya Modi,88,Female,29-12-2021,Aligarh,2946.58
USR00314,LOG00314,DEV00314,M00090,Shreya Sen,57,Female,26-12-2021,Hubli-Dharwad,3363.32
USR00315,LOG00315,DEV00315,M00268,Simran Jain,71,Female,24-11-2025,Meerut,8123.88
USR00316,LOG00316,DEV00316,M00025,Tanya Ghosh,72,Female,02-12-2022,Mumbai,6853.11
USR00317,LOG00317,DEV00317,M00345,Aditya Saxena,58,Male,18-07-2025,Hyderabad,1030.37
USR00318,LOG00318,DEV00318,M00157,Aditya Saxena,67,Female,17-04-2025,Delhi,3106.37
USR00319,LOG00319,DEV00319,M00415,Nisha Dey,67,Female,09-07-2025,Madurai,6210.47
USR00320,LOG00320,DEV00320,M00035,Tanvi Choudhary,87,Female,04-05-2023,Bareilly,1385.03
USR00321,LOG00321,DEV00321,M00476,Raj Kumar,62,Male,07-03-2025,Delhi,5100.15
USR00322,LOG00322,DEV00322,M00006,Ashwjeet Dey,59,Male,11-04-2020,Aurangabad,863.94
USR00323,LOG00323,DEV00323,M00340,Riya Vora,47,Female,16-08-2023,Madurai,9205.14
USR00324,LOG00324,DEV00324,M00040,Meera Varma,90,Female,22-07-2022,Madurai,9152.97
USR00325,LOG00325,DEV00325,M00367,Shalini Desai,85,Female,05-02-2024,Kota,4753.4
USR00326,LOG00326,DEV00326,M00447,Rekha Thakur,23,Female,10-08-2021,Aurangabad,5315.89
USR00327,LOG00327,DEV00327,M00354,Simran Varma,22,Female,07-07-2022,Kota,5175.59
USR00328,LOG00328,DEV00328,M00291,Jaya Bhattacharya,25,Female,30-08-2021,Aurangabad,1037.16
USR00329,LOG00329,DEV00329,M00366,Tanvi Bose,44,Female,22-11-2020,Kalyan-Dombivli,8191.04
USR00330,LOG00330,DEV00330,M00039,Dhanlaxmi Dave,32,Female,18-05-2024,Ludhiana,1439.37
USR00331,LOG00331,DEV00331,M00445,Sakshi Verma,76,Female,03-09-2024,Chandigarh,8239.28
USR00332,LOG00332,DEV00332,M00443,Harsh Khawshi,49,Male,11-11-2025,Gwalior,6187.19
USR00333,LOG00333,DEV00333,M00002,Vikas Chopra,52,Male,01-02-2024,Jaipur,2398.69
USR00334,LOG00334,DEV00334,M00098,Neelam Munjewar,53,Female,25-11-2025,Rajkot,6176.56
USR00335,LOG00335,DEV00335,M00217,Nisha Gupta,46,Female,09-01-2021,Salem,2461.29
USR00336,LOG00336,DEV00336,M00015,Yash Bhattacharya,81,Male,21-06-2022,Tiruchirappalli,4716.14
USR00337,LOG00337,DEV00337,M00013,Vivek Mishra,78,Male,21-01-2024,Srinagar,3730.6
USR00338,LOG00338,DEV00338,M00332,Neelam Chauhan,41,Female,17-01-2020,Varanasi,7451.37
USR00339,LOG00339,DEV00339,M00439,Tarun Choudhary,52,Male,16-11-2021,Pune,5560.17
USR00340,LOG00340,DEV00340,M00462,Shalini Bhargava,29,Female,02-08-2024,Varanasi,6062.83
USR00341,LOG00341,DEV00341,M00058,Ajay Jain,22,Male,26-01-2024,Surat,6922.3
USR00342,LOG00342,DEV00342,M00188,Harsh Solanki,62,Male,20-07-2020,Mysore,3932.2
USR00343,LOG00343,DEV00343,M00187,Pallavi Bose,40,Female,02-08-2025,Faridabad,920.05
USR00344,LOG00344,DEV00344,M00249,Pooja Khawshi,58,Female,03-01-2020,Tiruchirappalli,1195.93
USR00345,LOG00345,DEV00345,M00109,Rahul Choudhary,33,Male,20-11-2025,Ghaziabad,6157.35
USR00346,LOG00346,DEV00346,M00279,Sanjay Roy,42,Male,04-02-2023,Srinagar,6373.15
USR00347,LOG00347,DEV00347,M00440,Yash Chauhan,40,Male,19-05-2023,Tiruchirappalli,2626.28
USR00348,LOG00348,DEV00348,M00344,Rekha Dubey,59,Female,09-12-2022,Moradabad,8969.8
USR00349,LOG00349,DEV00349,M00182,Shalini Agarwal,38,Female,06-11-2024,Jalandhar,2775.76
USR00350,LOG00350,DEV00350,M00480,Sakshi Joshi,39,Female,19-10-2023,Kanpur,4387.49
USR00351,LOG00351,DEV00351,M00394,Kiran Ghosh,27,Female,12-05-2024,Aurangabad,7940.93
USR00352,LOG00352,DEV00352,M00494,Harsh Mukherjee,50,Male,25-02-2020,Kanpur,6458.17
USR00353,LOG00353,DEV00353,M00097,Dhanlaxmi Bhatt,36,Female,13-09-2024,Ahmedabad,4852.38
USR00354,LOG00354,DEV00354,M00005,Madhuri Vora,25,Female,24-12-2025,Kanpur,9267.1
USR00355,LOG00355,DEV00355,M00034,Meera Dongare,34,Female,07-12-2023,Howrah,1741.98
USR00356,LOG00356,DEV00356,M00275,Jaya Verma,84,Female,07-04-2024,Gurgaon,3653.8
USR00357,LOG00357,DEV00357,M00103,Pallavi Mishra,27,Female,18-08-2021,Srinagar,2959.08
USR00358,LOG00358,DEV00358,M00363,Arjun Chopra,63,Male,13-03-2025,Aurangabad,6253.87
USR00359,LOG00359,DEV00359,M00315,Akash Reddy,40,Male,25-10-2022,Tiruchirappalli,1549.99
USR00360,LOG00360,DEV00360,M00129,Jaya Chopra,59,Female,11-10-2024,Guwahati,897.69
USR00361,LOG00361,DEV00361,M00109,Rahul Gandhi,70,Male,07-12-2021,Bhubaneswar,7375.5
USR00362,LOG00362,DEV00362,M00488,Kartik Srivastava,81,Male,19-10-2025,Vijayawada,8027.27
USR00363,LOG00363,DEV00363,M00115,Arjun Vora,71,Male,22-09-2024,Tiruchirappalli,1493.1
USR00364,LOG00364,DEV00364,M00410,Kartik Khandelwal,67,Male,12-07-2022,Visakhapatnam,5000.62
USR00365,LOG00365,DEV00365,M00124,Kartik Khandelwal,44,Female,08-11-2020,Faridabad,8642.58
USR00366,LOG00366,DEV00366,M00117,Anjali Mishra,87,Female,22-05-2021,Kota,9138.35
USR00367,LOG00367,DEV00367,M00140,Isha Desai,32,Female,11-06-2021,Coimbatore,4390.3
USR00368,LOG00368,DEV00368,M00434,Neha Naidu,78,Female,13-06-2022,Jaipur,5965.81
USR00369,LOG00369,DEV00369,M00489,Jaya Gandhi,44,Female,27-07-2025,Kalyan-Dombivli,3548.05
USR00370,LOG00370,DEV00370,M00364,Divya Mishra,43,Female,02-08-2020,Allahabad,6186.5
USR00371,LOG00371,DEV00371,M00091,Nitin Iyer,84,Male,27-06-2021,Chandigarh,2751.73
USR00372,LOG00372,DEV00372,M00491,Neelam Dubey,49,Female,24-06-2025,Salem,1869.24
USR00373,LOG00373,DEV00373,M00217,Pooja Bhargava,74,Female,03-04-2022,Nagpur,1413.49
USR00374,LOG00374,DEV00374,M00020,Jaya Khawshi,53,Female,03-12-2021,Allahabad,5349.98
USR00375,LOG00375,DEV00375,M00056,Anjali Munjewar,52,Female,27-06-2020,Jodhpur,6717.22
USR00376,LOG00376,DEV00376,M00361,Ashwjeet Agarwal,46,Male,30-10-2023,Pune,6047.94
USR00377,LOG00377,DEV00377,M00158,Neelam Mehta,46,Female,25-08-2022,Gwalior,6566.66
USR00378,LOG00378,DEV00378,M00400,Riya Chauhan,53,Female,14-09-2021,Varanasi,6312.9
USR00379,LOG00379,DEV00379,M00485,Ashwjeet Bose,68,Male,26-03-2024,Navi Mumbai,4533.72
USR00380,LOG00380,DEV00380,M00430,Rekha Saxena,46,Female,21-04-2023,Vasai-Virar,1333.28
USR00381,LOG00381,DEV00381,M00131,Siddharth Joshi,42,Male,15-03-2021,Moradabad,9326.99
USR00382,LOG00382,DEV00382,M00326,Sanya Gupta,20,Female,31-07-2022,Vijayawada,9685.34
USR00383,LOG00383,DEV00383,M00150,Shreya Srivastava,63,Female,08-12-2025,Bangalore,3502.66
USR00384,LOG00384,DEV00384,M00104,Raj Bhargava,30,Male,08-02-2023,Allahabad,9553
USR00385,LOG00385,DEV00385,M00220,Tanya Gupta,29,Female,18-01-2020,Delhi,8400.84
USR00386,LOG00386,DEV00386,M00405,Kunal Reddy,30,Female,28-04-2022,Coimbatore,8090.78
USR00387,LOG00387,DEV00387,M00352,Aditya Trivedi,80,Male,24-03-2020,Kota,9867.35
USR00388,LOG00388,DEV00388,M00247,Madhuri Bose,33,Female,16-02-2021,Amritsar,8519.55
USR00389,LOG00389,DEV00389,M00325,Shreya Munjewar,54,Female,19-02-2022,Srinagar,7479.78
USR00390,LOG00390,DEV00390,M00214,Shalini Solanki,34,Female,12-09-2024,Chandigarh,1848.25
USR00391,LOG00391,DEV00391,M00149,Meera Iyer,34,Female,15-09-2024,Amritsar,5499.37
USR00392,LOG00392,DEV00392,M00289,Varun Gandhi,75,Male,01-01-2020,Rajkot,1442.18
USR00393,LOG00393,DEV00393,M00146,Rekha Jain,79,Female,22-06-2022,Nagpur,1903.61
USR00394,LOG00394,DEV00394,M00467,Arjun Roy,74,Male,27-02-2021,Moradabad,4608.01
USR00395,LOG00395,DEV00395,M00014,Simran Roy,53,Female,06-12-2025,Jaipur,6004.95
USR00396,LOG00396,DEV00396,M00330,Dhanlaxmi Varma,35,Female,07-11-2024,Kanpur,3336.66
USR00397,LOG00397,DEV00397,M00363,Ritu Bakode,51,Female,14-02-2025,Aurangabad,1927.64
USR00398,LOG00398,DEV00398,M00106,Simran Desai,38,Female,06-04-2021,Guwahati,820.74
USR00399,LOG00399,DEV00399,M00035,Neelam Malhotra,64,Female,21-11-2024,Bhopal,9752.83
USR00400,LOG00400,DEV00400,M00393,Rekha Munjewar,36,Female,05-11-2025,Jodhpur,9556.99
USR00401,LOG00401,DEV00401,M00139,Tarun Solanki,36,Male,22-10-2020,Raipur,3345.84
USR00402,LOG00402,DEV00402,M00487,Anjali Vora,77,Female,28-02-2024,Aligarh,7141.53
USR00403,LOG00403,DEV00403,M00313,Aditya Bose,30,Male,28-05-2023,Rajkot,5503.04
USR00404,LOG00404,DEV00404,M00377,Dhanlaxmi Solanki,46,Female,08-02-2024,Chandigarh,9240.43
USR00405,LOG00405,DEV00405,M00018,Deepak Shah,22,Male,25-09-2020,Vasai-Virar,1972.33
USR00406,LOG00406,DEV00406,M00121,Tanya Modi,65,Female,30-09-2023,Rajkot,7718.33
USR00407,LOG00407,DEV00407,M00072,Raj Mukherjee,63,Male,24-11-2020,Moradabad,7507.58
USR00408,LOG00408,DEV00408,M00187,Sanya Tiwari,20,Female,04-12-2025,Jaipur,5160.09
USR00409,LOG00409,DEV00409,M00260,Pallavi Chauhan,78,Female,09-04-2022,Indore,5906.35
USR00410,LOG00410,DEV00410,M00041,Varun Dave,78,Male,08-04-2024,Gwalior,3395.75
USR00411,LOG00411,DEV00411,M00460,Simran Purohit,88,Female,16-10-2024,Agra,8473.4
USR00412,LOG00412,DEV00412,M00339,Asha Agarwal,25,Female,08-11-2024,Madurai,2193.39
USR00413,LOG00413,DEV00413,M00077,Shalini Thakur,83,Female,10-05-2022,Kanpur,2554.1
USR00414,LOG00414,DEV00414,M00024,Shalini Sen,75,Female,30-12-2023,Amritsar,2600.84
USR00415,LOG00415,DEV00415,M00037,Aarav Tiwari,61,Male,06-07-2021,Vasai-Virar,5381.44
USR00416,LOG00416,DEV00416,M00264,Deepak Modi,85,Male,01-11-2022,Raipur,9539.76
USR00417,LOG00417,DEV00417,M00268,Rahul Iyer,85,Male,27-04-2020,Coimbatore,2651.19
USR00418,LOG00418,DEV00418,M00072,Asha Ghosh,81,Female,24-06-2024,Dhanbad,3090.92
USR00419,LOG00419,DEV00419,M00094,Tanya Bhattacharya,20,Female,29-06-2025,Agra,646.04
USR00420,LOG00420,DEV00420,M00430,Neha Roy,73,Female,29-10-2020,Rajkot,510.05
USR00421,LOG00421,DEV00421,M00423,Pooja Bhargava,68,Female,04-08-2020,Mumbai,9171.65
USR00422,LOG00422,DEV00422,M00060,Tanya Modi,26,Female,25-08-2025,Lucknow,2153.72
USR00423,LOG00423,DEV00423,M00046,Raj Mehta,86,Male,14-11-2020,Kolkata,4144.49
USR00424,LOG00424,DEV00424,M00312,Rakesh Mishra,89,Male,13-08-2025,Indore,6132.96
USR00425,LOG00425,DEV00425,M00171,Vikas Thakur,44,Male,26-01-2022,Kota,4980.27
USR00426,LOG00426,DEV00426,M00380,Divya Srivastava,38,Female,15-05-2025,Tiruchirappalli,8998.45
USR00427,LOG00427,DEV00427,M00022,Amit Bhatt,87,Male,21-02-2022,Jaipur,812.87
USR00428,LOG00428,DEV00428,M00309,Pooja Bakode,23,Female,26-09-2023,Bareilly,8235.38
USR00429,LOG00429,DEV00429,M00348,Sakshi Reddy,78,Female,19-03-2020,Ghaziabad,7589.19
USR00430,LOG00430,DEV00430,M00368,Sanjay Mukherjee,79,Male,08-03-2022,Bhopal,9986.5
USR00431,LOG00431,DEV00431,M00445,Shalini Naidu,49,Female,05-07-2024,Nagpur,7496.56
USR00432,LOG00432,DEV00432,M00036,Vivek Chopra,28,Male,20-04-2024,Meerut,7509.55
USR00433,LOG00433,DEV00433,M00338,Tanvi Mishra,90,Female,07-06-2022,Amritsar,9520.24
USR00434,LOG00434,DEV00434,M00404,Kartik Chauhan,82,Male,30-11-2021,Raipur,907.05
USR00435,LOG00435,DEV00435,M00376,Asha Gandhi,61,Female,08-12-2022,Tiruchirappalli,5917.22
USR00436,LOG00436,DEV00436,M00063,Aarav Vora,74,Male,24-01-2025,Navi Mumbai,750.28
USR00437,LOG00437,DEV00437,M00024,Kartik Tiwari,48,Male,24-01-2025,Jalandhar,5910.92
USR00438,LOG00438,DEV00438,M00087,Divya Varma,34,Female,20-04-2024,Allahabad,9388.28
USR00439,LOG00439,DEV00439,M00175,Jaya Tiwari,30,Female,15-03-2025,Guwahati,3981.14
USR00440,LOG00440,DEV00440,M00441,Jaya Tiwari,77,Female,07-08-2022,Ahmedabad,4292.42
USR00441,LOG00441,DEV00441,M00284,Aditya Sen,55,Male,23-10-2024,Agra,5294.96
USR00442,LOG00442,DEV00442,M00280,Pooja Khandelwal,76,Female,03-01-2021,Varanasi,6237.59
USR00443,LOG00443,DEV00443,M00414,Kiran Nair,34,Female,27-02-2022,Kolkata,1977.92
USR00444,LOG00444,DEV00444,M00224,Nisha Naidu,81,Female,10-11-2024,Vijayawada,2151.36
USR00445,LOG00445,DEV00445,M00264,Vikas Dongare,69,Male,25-12-2020,Moradabad,2025.24
USR00446,LOG00446,DEV00446,M00278,Simran Nair,87,Female,28-07-2025,Amritsar,5393.93
USR00447,LOG00447,DEV00447,M00137,Isha Nair,30,Female,26-02-2024,Vadodara,8505.74
USR00448,LOG00448,DEV00448,M00365,Amit Choudhary,32,Male,28-04-2023,Howrah,9285.53
USR00449,LOG00449,DEV00449,M00391,Amit Varma,63,Male,13-03-2020,Chandigarh,5287.02
USR00450,LOG00450,DEV00450,M00333,Yash Rastogi,79,Male,11-06-2024,Navi Mumbai,3037.79
USR00451,LOG00451,DEV00451,M00098,Yash Varma,57,Male,30-04-2022,Raipur,1781.66
USR00452,LOG00452,DEV00452,M00200,Isha Ghosh,39,Female,14-01-2021,Solapur,5440.04
USR00453,LOG00453,DEV00453,M00131,Ashwjeet Dey,74,Male,31-07-2022,Kanpur,1377.71
USR00454,LOG00454,DEV00454,M00039,Shreya Reddy,77,Female,11-01-2023,Ghaziabad,9323.52
USR00455,LOG00455,DEV00455,M00383,Rahul Verma,66,Male,17-02-2023,Jaipur,6593.5
USR00456,LOG00456,DEV00456,M00193,Riya Tiwari,80,Female,23-09-2025,Coimbatore,525.44
USR00457,LOG00457,DEV00457,M00044,Nitin Bakode,21,Male,30-08-2021,Moradabad,5125.25
USR00458,LOG00458,DEV00458,M00454,Pallavi Jain,31,Female,21-08-2024,Mysore,6837.02
USR00459,LOG00459,DEV00459,M00125,Harsh Chauhan,44,Male,02-07-2024,Lucknow,9620.14
USR00460,LOG00460,DEV00460,M00493,Anand Dubey,21,Male,22-06-2025,Navi Mumbai,7889.65
USR00461,LOG00461,DEV00461,M00158,Aarav Desai,45,Male,08-12-2020,Kalyan-Dombivli,8346.83
USR00462,LOG00462,DEV00462,M00050,Kunal Bhatt,77,Female,31-08-2023,Jaipur,9097.41
USR00463,LOG00463,DEV00463,M00477,Simran Naidu,35,Female,10-05-2021,Amritsar,1601.75
USR00464,LOG00464,DEV00464,M00478,Rohan Mukherjee,81,Male,16-10-2023,Vadodara,3214.81
USR00465,LOG00465,DEV00465,M00386,Pallavi Bhattacharya,33,Female,23-11-2022,Vijayawada,7408.52
USR00466,LOG00466,DEV00466,M00058,Kunal Ghosh,25,Female,07-07-2024,Hubli-Dharwad,1725.96
USR00467,LOG00467,DEV00467,M00274,Aarav Mishra,90,Male,31-10-2023,Aurangabad,3536.89
USR00468,LOG00468,DEV00468,M00419,Rohan Shah,47,Male,19-09-2022,Gwalior,6220.77
USR00469,LOG00469,DEV00469,M00182,Neelam Khandelwal,25,Female,30-07-2024,Nashik,9590.07
USR00470,LOG00470,DEV00470,M00493,Neelam Sen,64,Female,01-02-2025,Chennai,5857.35
USR00471,LOG00471,DEV00471,M00213,Siddharth Choudhary,47,Male,14-04-2020,Lucknow,4683.33
USR00472,LOG00472,DEV00472,M00010,Pooja Tiwari,49,Female,16-01-2022,Nashik,6988.49
USR00473,LOG00473,DEV00473,M00492,Tarun Dubey,44,Male,22-04-2022,Aurangabad,6667.67
USR00474,LOG00474,DEV00474,M00292,Anand Bose,52,Male,30-06-2023,Visakhapatnam,8450.54
USR00475,LOG00475,DEV00475,M00302,Shreya Nair,56,Female,11-02-2020,Aligarh,6025.17
USR00476,LOG00476,DEV00476,M00163,Shreya Kumar,84,Female,03-01-2023,Jabalpur,4521.1
USR00477,LOG00477,DEV00477,M00075,Nisha Purohit,38,Female,29-07-2021,Delhi,1535.71
USR00478,LOG00478,DEV00478,M00169,Vivek Ghosh,38,Male,13-05-2024,Aligarh,8828.05
USR00479,LOG00479,DEV00479,M00251,Raj Malhotra,20,Male,22-02-2021,Chandigarh,5963.28
USR00480,LOG00480,DEV00480,M00001,Dhanlaxmi Malhotra,68,Female,17-08-2020,Pimpri-Chinchwad,8097.61
USR00481,LOG00481,DEV00481,M00162,Rahul Bhatt,71,Male,28-06-2022,Navi Mumbai,6851.02
USR00482,LOG00482,DEV00482,M00449,Anand Naidu,69,Male,15-09-2022,Hyderabad,7108.9
USR00483,LOG00483,DEV00483,M00306,Shreya Vora,84,Female,14-03-2023,Rajkot,8513.03
USR00484,LOG00484,DEV00484,M00223,Tanya Sen,88,Female,28-08-2023,Jodhpur,5086.59
USR00485,LOG00485,DEV00485,M00148,Tanya Nair,75,Female,12-03-2025,Thane,5021.44
USR00486,LOG00486,DEV00486,M00396,Tanya Dey,33,Female,06-04-2025,Jabalpur,5951.52
USR00487,LOG00487,DEV00487,M00176,Raj Thakur,85,Male,22-06-2025,Hyderabad,1601.74
USR00488,LOG00488,DEV00488,M00357,Akash Bhargava,39,Male,12-02-2021,Hubli-Dharwad,9740.7
USR00489,LOG00489,DEV00489,M00083,Sakshi Tiwari,49,Female,03-03-2024,Pune,3997.4
USR00490,LOG00490,DEV00490,M00067,Sanya Purohit,20,Female,31-12-2023,Dhanbad,1278.76
USR00491,LOG00491,DEV00491,M00407,Yash Dave,45,Male,30-11-2020,Hyderabad,5749.82
USR00492,LOG00492,DEV00492,M00244,Radhika Dongare,88,Female,23-07-2022,Patna,5913.11
USR00493,LOG00493,DEV00493,M00402,Aarav Rastogi,41,Male,15-12-2025,Madurai,7061.45
USR00494,LOG00494,DEV00494,M00420,Kunal Srivastava,74,Female,29-05-2022,Howrah,1507.2
USR00495,LOG00495,DEV00495,M00304,Sakshi Joshi,64,Female,04-10-2021,Delhi,3684.38
USR00496,LOG00496,DEV00496,M00308,Anjali Malhotra,45,Female,09-08-2025,Nashik,2456.36
USR00497,LOG00497,DEV00497,M00461,Anjali Bakode,42,Female,24-12-2021,Mumbai,9457.64
USR00498,LOG00498,DEV00498,M00027,Anand Munjewar,37,Male,13-03-2021,Moradabad,8226.79
USR00499,LOG00499,DEV00499,M00233,Rakesh Khawshi,86,Male,15-03-2024,Jodhpur,4910.06
USR00500,LOG00500,DEV00500,M00431,Varun Dongare,76,Male,05-04-2025,Amritsar,4445.36
USR00501,LOG00501,DEV00501,M00145,Simran Choudhary,40,Female,18-10-2024,Thane,8342.98
USR00502,LOG00502,DEV00502,M00213,Rakesh Varma,86,Male,27-01-2024,Nashik,5292.35
USR00503,LOG00503,DEV00503,M00069,Sakshi Thakur,25,Female,23-05-2020,Tiruchirappalli,2811.89
USR00504,LOG00504,DEV00504,M00114,Amit Dubey,35,Male,20-10-2023,Patna,5042.2
USR00505,LOG00505,DEV00505,M00010,Sanjay Shah,61,Male,17-06-2021,Ludhiana,1354.41
USR00506,LOG00506,DEV00506,M00235,Ritu Iyer,76,Female,14-01-2023,Jalandhar,8562.65
USR00507,LOG00507,DEV00507,M00414,Pooja Vora,43,Female,05-05-2024,Mumbai,2134.91
USR00508,LOG00508,DEV00508,M00434,Rohan Desai,40,Male,10-08-2021,Kanpur,1751.22
USR00509,LOG00509,DEV00509,M00489,Anjali Dave,57,Female,29-12-2023,Vijayawada,2133.35
USR00510,LOG00510,DEV00510,M00110,Sanjay Bhattacharya,28,Male,16-08-2020,Nagpur,8897.76
USR00511,LOG00511,DEV00511,M00431,Divya Roy,24,Female,26-09-2022,Surat,9877.02
USR00512,LOG00512,DEV00512,M00399,Tanvi Munjewar,40,Female,26-01-2020,Aligarh,2900.91
USR00513,LOG00513,DEV00513,M00046,Nitin Kumar,56,Male,30-08-2025,Navi Mumbai,5408
USR00514,LOG00514,DEV00514,M00256,Kiran Munjewar,36,Female,15-12-2025,Chandigarh,6661.19
USR00515,LOG00515,DEV00515,M00143,Manish Choudhary,37,Male,31-01-2022,Indore,4751.68
USR00516,LOG00516,DEV00516,M00193,Aarav Trivedi,53,Male,25-06-2024,Salem,8053.97
USR00517,LOG00517,DEV00517,M00446,Pooja Mehta,81,Female,09-08-2025,Hubli-Dharwad,9264.58
USR00518,LOG00518,DEV00518,M00229,Simran Bhargava,62,Female,25-12-2024,Mysore,2892.03
